"ZIP","ReportingYear","ZIPType","CityName","StateName","StateAbbr","ENC_ZIP","ZCTA_USE"
"94085","2015","ZIP Code Area","Sunnyvale",,"CA","94085","94085"
"94086","2015","ZIP Code Area","Sunnyvale",,"CA","94086","94086"
"94087","2015","ZIP Code Area","Sunnyvale",,"CA","94087","94087"
"94088","2015","Post Office or large volume customer","Sunnyvale",,"CA","94085","94085"
"94089","2015","ZIP Code Area","Sunnyvale",,"CA","94089","94089"
"94102","2015","ZIP Code Area","San Francisco",,"CA","94102","94102"
"94103","2015","ZIP Code Area","San Francisco",,"CA","94103","94103"
"94104","2015","ZIP Code Area","San Francisco",,"CA","94104","94104"
"94105","2015","ZIP Code Area","San Francisco",,"CA","94105","94105"
"94107","2015","ZIP Code Area","San Francisco",,"CA","94107","94107"
"94108","2015","ZIP Code Area","San Francisco",,"CA","94108","94108"
"94109","2015","ZIP Code Area","San Francisco",,"CA","94109","94109"
"94110","2015","ZIP Code Area","San Francisco",,"CA","94110","94110"
"94111","2015","ZIP Code Area","San Francisco",,"CA","94111","94111"
"94112","2015","ZIP Code Area","San Francisco",,"CA","94112","94112"
"94114","2015","ZIP Code Area","San Francisco",,"CA","94114","94114"
"94115","2015","ZIP Code Area","San Francisco",,"CA","94115","94115"
"94116","2015","ZIP Code Area","San Francisco",,"CA","94116","94116"
"94117","2015","ZIP Code Area","San Francisco",,"CA","94117","94117"
"94118","2015","ZIP Code Area","San Francisco",,"CA","94118","94118"
"94119","2015","Post Office or large volume customer","San Francisco",,"CA","94105","94105"
"94120","2015","Post Office or large volume customer","San Francisco",,"CA","94104","94104"
"94121","2015","ZIP Code Area","San Francisco",,"CA","94121","94121"
"94122","2015","ZIP Code Area","San Francisco",,"CA","94122","94122"
"94123","2015","ZIP Code Area","San Francisco",,"CA","94123","94123"
"94124","2015","ZIP Code Area","San Francisco",,"CA","94124","94124"
"94125","2015","Post Office or large volume customer","San Francisco",,"CA","94128","94128"
"94126","2015","Post Office or large volume customer","San Francisco",,"CA","94111","94111"
"94127","2015","ZIP Code Area","San Francisco",,"CA","94127","94127"
"94128","2015","ZIP Code Area","San Francisco",,"CA","94128","94128"
"94129","2015","ZIP Code Area","San Francisco",,"CA","94129","94129"
"94130","2015","ZIP Code Area","San Francisco",,"CA","94130","94130"
"94131","2015","ZIP Code Area","San Francisco",,"CA","94131","94131"
"94132","2015","ZIP Code Area","San Francisco",,"CA","94132","94132"
"94133","2015","ZIP Code Area","San Francisco",,"CA","94133","94133"
"94134","2015","ZIP Code Area","San Francisco",,"CA","94134","94134"
"94137","2015","Post Office or large volume customer","San Francisco",,"CA","94104","94104"
"94139","2015","Post Office or large volume customer","San Francisco",,"CA","94104","94104"
"94140","2015","Post Office or large volume customer","San Francisco",,"CA","94109","94109"
"94141","2015","Post Office or large volume customer","San Francisco",,"CA","94103","94103"
"94142","2015","Post Office or large volume customer","San Francisco",,"CA","94103","94103"
"94143","2015","Post Office or large volume customer","San Francisco",,"CA","94131","94131"
"94144","2015","Post Office or large volume customer","San Francisco",,"CA","94118","94118"
"94145","2015","Post Office or large volume customer","San Francisco",,"CA","94104","94104"
"94146","2015","Post Office or large volume customer","San Francisco",,"CA","94114","94114"
"94147","2015","Post Office or large volume customer","San Francisco",,"CA","94123","94123"
"94151","2015","Post Office or large volume customer","San Francisco",,"CA","94105","94105"
"94158","2015","ZIP Code Area","San Francisco",,"CA","94158","94158"
"94159","2015","Post Office or large volume customer","San Francisco",,"CA","94118","94118"
"94160","2015","Post Office or large volume customer","San Francisco",,"CA","94124","94124"
"94161","2015","Post Office or large volume customer","San Francisco",,"CA","94111","94111"
"94163","2015","Post Office or large volume customer","San Francisco",,"CA","94104","94104"
"94164","2015","Post Office or large volume customer","San Francisco",,"CA","94109","94109"
"94172","2015","Post Office or large volume customer","San Francisco",,"CA","94122","94122"
"94177","2015","Post Office or large volume customer","San Francisco",,"CA","94105","94105"
"94188","2015","Post Office or large volume customer","San Francisco",,"CA","94124","94124"
"94203","2015","Post Office or large volume customer","Sacramento",,"CA","95814","95814"
"94204","2015","Post Office or large volume customer","Sacramento",,"CA","95815","95815"
"94205","2015","Post Office or large volume customer","Sacramento",,"CA","95823","95823"
"94206","2015","Post Office or large volume customer","Sacramento",,"CA","95823","95823"
"94207","2015","Post Office or large volume customer","Sacramento",,"CA","95814","95814"
"94208","2015","Post Office or large volume customer","Sacramento",,"CA","95814","95814"
"94209","2015","Post Office or large volume customer","Sacramento",,"CA","95814","95814"
"94211","2015","Post Office or large volume customer","Sacramento",,"CA","95814","95814"
"94229","2015","Post Office or large volume customer","Sacramento",,"CA","95814","95814"
"94230","2015","Post Office or large volume customer","Sacramento",,"CA","95823","95823"
"94232","2015","Post Office or large volume customer","Sacramento",,"CA","95818","95818"
"94234","2015","Post Office or large volume customer","Sacramento",,"CA","95814","95814"
"94235","2015","Post Office or large volume customer","Sacramento",,"CA","95814","95814"
"94236","2015","Post Office or large volume customer","Sacramento",,"CA","95814","95814"
"94237","2015","Post Office or large volume customer","Sacramento",,"CA","95814","95814"
"94239","2015","Post Office or large volume customer","Sacramento",,"CA","95818","95818"
"94240","2015","Post Office or large volume customer","Sacramento",,"CA","95811","95811"
"94244","2015","Post Office or large volume customer","Sacramento",,"CA","95814","95814"
"94245","2015","Post Office or large volume customer","Sacramento",,"CA","95814","95814"
"94247","2015","Post Office or large volume customer","Sacramento",,"CA","95823","95823"
"94248","2015","Post Office or large volume customer","Sacramento",,"CA","95814","95814"
"94249","2015","Post Office or large volume customer","Sacramento",,"CA","95816","95816"
"94250","2015","Post Office or large volume customer","Sacramento",,"CA","95814","95814"
"94252","2015","Post Office or large volume customer","Sacramento",,"CA","95814","95814"
"94254","2015","Post Office or large volume customer","Sacramento",,"CA","95823","95823"
"94256","2015","Post Office or large volume customer","Sacramento",,"CA","95823","95823"
"94257","2015","Post Office or large volume customer","Sacramento",,"CA","95811","95811"
"94258","2015","Post Office or large volume customer","Sacramento",,"CA","95814","95814"
"94259","2015","Post Office or large volume customer","Sacramento",,"CA","95818","95818"
"94261","2015","Post Office or large volume customer","Sacramento",,"CA","95814","95814"
"94262","2015","Post Office or large volume customer","Sacramento",,"CA","95823","95823"
"94263","2015","Post Office or large volume customer","Sacramento",,"CA","95814","95814"
"94267","2015","Post Office or large volume customer","Sacramento",,"CA","95815","95815"
"94268","2015","Post Office or large volume customer","Sacramento",,"CA","95814","95814"
"94269","2015","Post Office or large volume customer","Sacramento",,"CA","95814","95814"
"94271","2015","Post Office or large volume customer","Sacramento",,"CA","95814","95814"
"94273","2015","Post Office or large volume customer","Sacramento",,"CA","95814","95814"
"94274","2015","Post Office or large volume customer","Sacramento",,"CA","95814","95814"
"94277","2015","Post Office or large volume customer","Sacramento",,"CA","95814","95814"
"94278","2015","Post Office or large volume customer","Sacramento",,"CA","95814","95814"
"94279","2015","Post Office or large volume customer","Sacramento",,"CA","95814","95814"
"94280","2015","Post Office or large volume customer","Sacramento",,"CA","95822","95822"
"94282","2015","Post Office or large volume customer","Sacramento",,"CA","95823","95823"
"94283","2015","Post Office or large volume customer","Sacramento",,"CA","95823","95823"
"94284","2015","Post Office or large volume customer","Sacramento",,"CA","95818","95818"
"94285","2015","Post Office or large volume customer","Sacramento",,"CA","95818","95818"
"94286","2015","Post Office or large volume customer","Sacramento",,"CA","95818","95818"
"94287","2015","Post Office or large volume customer","Sacramento",,"CA","95814","95814"
"94288","2015","Post Office or large volume customer","Sacramento",,"CA","95814","95814"
"94289","2015","Post Office or large volume customer","Sacramento",,"CA","95814","95814"
"94290","2015","Post Office or large volume customer","Sacramento",,"CA","95818","95818"
"94291","2015","Post Office or large volume customer","Sacramento",,"CA","95818","95818"
"94293","2015","Post Office or large volume customer","Sacramento",,"CA","95818","95818"
"94294","2015","Post Office or large volume customer","Sacramento",,"CA","95818","95818"
"94295","2015","Post Office or large volume customer","Sacramento",,"CA","95814","95814"
"94296","2015","Post Office or large volume customer","Sacramento",,"CA","95814","95814"
"94297","2015","Post Office or large volume customer","Sacramento",,"CA","95818","95818"
"94298","2015","Post Office or large volume customer","Sacramento",,"CA","95814","95814"
"94299","2015","Post Office or large volume customer","Sacramento",,"CA","95814","95814"
"94301","2015","ZIP Code Area","Palo Alto",,"CA","94301","94301"
"94302","2015","Post Office or large volume customer","Palo Alto",,"CA","94303","94303"
"94303","2015","ZIP Code Area","Palo Alto",,"CA","94303","94303"
"94304","2015","ZIP Code Area","Palo Alto",,"CA","94304","94304"
"94305","2015","ZIP Code Area","Stanford",,"CA","94305","94305"
"94306","2015","ZIP Code Area","Palo Alto",,"CA","94306","94306"
"94309","2015","Post Office or large volume customer","Palo Alto",,"CA","94305","94305"
"94401","2015","ZIP Code Area","San Mateo",,"CA","94401","94401"
"94402","2015","ZIP Code Area","San Mateo",,"CA","94402","94402"
"94403","2015","ZIP Code Area","San Mateo",,"CA","94403","94403"
"94404","2015","ZIP Code Area","San Mateo",,"CA","94404","94404"
"94497","2015","Post Office or large volume customer","San Mateo",,"CA","94403","94403"
"94501","2015","ZIP Code Area","Alameda",,"CA","94501","94501"
"94502","2015","ZIP Code Area","Alameda",,"CA","94502","94502"
"94503","2015","ZIP Code Area","American Canyon",,"CA","94503","94503"
"94505","2015","ZIP Code Area","Discovery Bay",,"CA","94505","94505"
"94506","2015","ZIP Code Area","Danville",,"CA","94506","94506"
"94507","2015","ZIP Code Area","Alamo",,"CA","94507","94507"
"94508","2015","ZIP Code Area","Angwin",,"CA","94508","94508"
"94509","2015","ZIP Code Area","Antioch",,"CA","94509","94509"
"94510","2015","ZIP Code Area","Benicia",,"CA","94510","94510"
"94511","2015","Post Office or large volume customer","Bethel Island",,"CA","94561","94511"
"94512","2015","ZIP Code Area","Birds Landing",,"CA","94512","94512"
"94513","2015","ZIP Code Area","Brentwood",,"CA","94513","94513"
"94514","2015","ZIP Code Area","Byron",,"CA","94514","94514"
"94515","2015","ZIP Code Area","Calistoga",,"CA","94515","94515"
"94516","2015","Post Office or large volume customer","Canyon",,"CA","94563","94516"
"94517","2015","ZIP Code Area","Clayton",,"CA","94517","94517"
"94518","2015","ZIP Code Area","Concord",,"CA","94518","94518"
"94519","2015","ZIP Code Area","Concord",,"CA","94519","94519"
"94520","2015","ZIP Code Area","Concord",,"CA","94520","94520"
"94521","2015","ZIP Code Area","Concord",,"CA","94521","94521"
"94522","2015","Post Office or large volume customer","Concord",,"CA","94520","94520"
"94523","2015","ZIP Code Area","Pleasant Hill",,"CA","94523","94523"
"94524","2015","Post Office or large volume customer","Concord",,"CA","94520","94520"
"94525","2015","ZIP Code Area","Crockett",,"CA","94525","94525"
"94526","2015","ZIP Code Area","Danville",,"CA","94526","94526"
"94527","2015","Post Office or large volume customer","Concord",,"CA","94520","94520"
"94528","2015","ZIP Code Area","Diablo",,"CA","94528","94528"
"94529","2015","Post Office or large volume customer","Concord",,"CA","94520","94520"
"94530","2015","ZIP Code Area","El Cerrito",,"CA","94530","94530"
"94531","2015","ZIP Code Area","Antioch",,"CA","94531","94531"
"94533","2015","ZIP Code Area","Fairfield",,"CA","94533","94533"
"94534","2015","ZIP Code Area","Fairfield",,"CA","94534","94534"
"94535","2015","ZIP Code Area","Travis AFB",,"CA","94535","94535"
"94536","2015","ZIP Code Area","Fremont",,"CA","94536","94536"
"94537","2015","Post Office or large volume customer","Fremont",,"CA","94536","94536"
"94538","2015","ZIP Code Area","Fremont",,"CA","94538","94538"
"94539","2015","ZIP Code Area","Fremont",,"CA","94539","94539"
"94540","2015","Post Office or large volume customer","Hayward",,"CA","94544","94544"
"94541","2015","ZIP Code Area","Hayward",,"CA","94541","94541"
"94542","2015","ZIP Code Area","Hayward",,"CA","94542","94542"
"94543","2015","Post Office or large volume customer","Hayward",,"CA","94541","94541"
"94544","2015","ZIP Code Area","Hayward",,"CA","94544","94544"
"94545","2015","ZIP Code Area","Hayward",,"CA","94545","94545"
"94546","2015","ZIP Code Area","Castro Valley",,"CA","94546","94546"
"94547","2015","ZIP Code Area","Hercules",,"CA","94547","94547"
"94548","2015","ZIP Code Area","Knightsen",,"CA","94548","94548"
"94549","2015","ZIP Code Area","Lafayette",,"CA","94549","94549"
"94550","2015","ZIP Code Area","Livermore",,"CA","94550","94550"
"94551","2015","ZIP Code Area","Livermore",,"CA","94551","94551"
"94552","2015","ZIP Code Area","Castro Valley",,"CA","94552","94552"
"94553","2015","ZIP Code Area","Martinez",,"CA","94553","94553"
"94555","2015","ZIP Code Area","Fremont",,"CA","94555","94555"
"94556","2015","ZIP Code Area","Moraga",,"CA","94556","94556"
"94557","2015","Post Office or large volume customer","Hayward",,"CA","94544","94544"
"94558","2015","ZIP Code Area","Napa",,"CA","94558","94558"
"94559","2015","ZIP Code Area","Napa",,"CA","94559","94559"
"94560","2015","ZIP Code Area","Newark",,"CA","94560","94560"
"94561","2015","ZIP Code Area","Oakley",,"CA","94561","94561"
"94562","2015","Post Office or large volume customer","Oakville",,"CA","94574","94574"
"94563","2015","ZIP Code Area","Orinda",,"CA","94563","94563"
"94564","2015","ZIP Code Area","Pinole",,"CA","94564","94564"
"94565","2015","ZIP Code Area","Pittsburg",,"CA","94565","94565"
"94566","2015","ZIP Code Area","Pleasanton",,"CA","94566","94566"
"94567","2015","ZIP Code Area","Pope Valley",,"CA","94567","94567"
"94568","2015","ZIP Code Area","Dublin",,"CA","94568","94568"
"94569","2015","ZIP Code Area","Port Costa",,"CA","94569","94569"
"94570","2015","Post Office or large volume customer","Moraga",,"CA","94556","94556"
"94571","2015","ZIP Code Area","Rio Vista",,"CA","94571","94571"
"94572","2015","ZIP Code Area","Rodeo",,"CA","94572","94572"
"94573","2015","Post Office or large volume customer","Rutherford",,"CA","94574","94573"
"94574","2015","ZIP Code Area","Saint Helena",,"CA","94574","94574"
"94575","2015","Post Office or large volume customer","Moraga",,"CA","94556","94575"
"94576","2015","ZIP Code Area","Deer Park",,"CA","94576","94576"
"94577","2015","ZIP Code Area","San Leandro",,"CA","94577","94577"
"94578","2015","ZIP Code Area","San Leandro",,"CA","94578","94578"
"94579","2015","ZIP Code Area","San Leandro",,"CA","94579","94579"
"94580","2015","ZIP Code Area","San Lorenzo",,"CA","94580","94580"
"94581","2015","Post Office or large volume customer","Napa",,"CA","94558","94558"
"94582","2015","ZIP Code Area","San Ramon",,"CA","94582","94582"
"94583","2015","ZIP Code Area","San Ramon",,"CA","94583","94583"
"94585","2015","ZIP Code Area","Suisun City",,"CA","94585","94585"
"94586","2015","ZIP Code Area","Sunol",,"CA","94586","94586"
"94587","2015","ZIP Code Area","Union City",,"CA","94587","94587"
"94588","2015","ZIP Code Area","Pleasanton",,"CA","94588","94588"
"94589","2015","ZIP Code Area","Vallejo",,"CA","94589","94589"
"94590","2015","ZIP Code Area","Vallejo",,"CA","94590","94590"
"94591","2015","ZIP Code Area","Vallejo",,"CA","94591","94591"
"94592","2015","ZIP Code Area","Vallejo",,"CA","94592","94592"
"94595","2015","ZIP Code Area","Walnut Creek",,"CA","94595","94595"
"94596","2015","ZIP Code Area","Walnut Creek",,"CA","94596","94596"
"94597","2015","ZIP Code Area","Walnut Creek",,"CA","94597","94597"
"94598","2015","ZIP Code Area","Walnut Creek",,"CA","94598","94598"
"94599","2015","ZIP Code Area","Yountville",,"CA","94599","94599"
"94601","2015","ZIP Code Area","Oakland",,"CA","94601","94601"
"94602","2015","ZIP Code Area","Oakland",,"CA","94602","94602"
"94603","2015","ZIP Code Area","Oakland",,"CA","94603","94603"
"94604","2015","Post Office or large volume customer","Oakland",,"CA","94612","94612"
"94605","2015","ZIP Code Area","Oakland",,"CA","94605","94605"
"94606","2015","ZIP Code Area","Oakland",,"CA","94606","94606"
"94607","2015","ZIP Code Area","Oakland",,"CA","94607","94607"
"94608","2015","ZIP Code Area","Emeryville",,"CA","94608","94608"
"94609","2015","ZIP Code Area","Oakland",,"CA","94609","94609"
"94610","2015","ZIP Code Area","Oakland",,"CA","94610","94610"
"94611","2015","ZIP Code Area","Oakland",,"CA","94611","94611"
"94612","2015","ZIP Code Area","Oakland",,"CA","94612","94612"
"94613","2015","ZIP Code Area","Oakland",,"CA","94613","94613"
"94614","2015","Post Office or large volume customer","Oakland",,"CA","94621","94621"
"94615","2015","Post Office or large volume customer","Oakland",,"CA","94607","94607"
"94617","2015","Post Office or large volume customer","Oakland",,"CA","94607","94607"
"94618","2015","ZIP Code Area","Oakland",,"CA","94618","94618"
"94619","2015","ZIP Code Area","Oakland",,"CA","94619","94619"
"94620","2015","Post Office or large volume customer","Piedmont",,"CA","94601","94601"
"94621","2015","ZIP Code Area","Oakland",,"CA","94621","94621"
"94622","2015","Post Office or large volume customer","Oakland",,"CA","94577","94577"
"94623","2015","Post Office or large volume customer","Oakland",,"CA","94607","94607"
"94624","2015","Post Office or large volume customer","Oakland",,"CA","94603","94603"
"94649","2015","Post Office or large volume customer","Oakland",,"CA","94612","94612"
"94659","2015","Post Office or large volume customer","Oakland",,"CA","94612","94612"
"94660","2015","Post Office or large volume customer","Oakland",,"CA","94607","94607"
"94661","2015","Post Office or large volume customer","Oakland",,"CA","94611","94611"
"94662","2015","Post Office or large volume customer","Emeryville",,"CA","94608","94608"
"94666","2015","Post Office or large volume customer","Oakland",,"CA","94612","94612"
"94701","2015","Post Office or large volume customer","Berkeley",,"CA","94704","94704"
"94702","2015","ZIP Code Area","Berkeley",,"CA","94702","94702"
"94703","2015","ZIP Code Area","Berkeley",,"CA","94703","94703"
"94704","2015","ZIP Code Area","Berkeley",,"CA","94704","94704"
"94705","2015","ZIP Code Area","Berkeley",,"CA","94705","94705"
"94706","2015","ZIP Code Area","Albany",,"CA","94706","94706"
"94707","2015","ZIP Code Area","Berkeley",,"CA","94707","94707"
"94708","2015","ZIP Code Area","Berkeley",,"CA","94708","94708"
"94709","2015","ZIP Code Area","Berkeley",,"CA","94709","94709"
"94710","2015","ZIP Code Area","Berkeley",,"CA","94710","94710"
"94712","2015","Post Office or large volume customer","Berkeley",,"CA","94704","94704"
"94720","2015","ZIP Code Area","Berkeley",,"CA","94720","94720"
"94801","2015","ZIP Code Area","Richmond",,"CA","94801","94801"
"94802","2015","Post Office or large volume customer","Richmond",,"CA","94801","94801"
"94803","2015","ZIP Code Area","El Sobrante",,"CA","94803","94803"
"94804","2015","ZIP Code Area","Richmond",,"CA","94804","94804"
"94805","2015","ZIP Code Area","Richmond",,"CA","94805","94805"
"94806","2015","ZIP Code Area","San Pablo",,"CA","94806","94806"
"94807","2015","Post Office or large volume customer","Richmond",,"CA","94801","94801"
"94808","2015","Post Office or large volume customer","Richmond",,"CA","94804","94804"
"94820","2015","Post Office or large volume customer","El Sobrante",,"CA","94803","94803"
"94850","2015","Post Office or large volume customer","Richmond",,"CA","94804","94850"
"94901","2015","ZIP Code Area","San Rafael",,"CA","94901","94901"
"94903","2015","ZIP Code Area","San Rafael",,"CA","94903","94903"
"94904","2015","ZIP Code Area","Greenbrae",,"CA","94904","94904"
"94912","2015","Post Office or large volume customer","San Rafael",,"CA","94903","94903"
"94913","2015","Post Office or large volume customer","San Rafael",,"CA","94903","94903"
"94914","2015","Post Office or large volume customer","Kentfield",,"CA","94903","94903"
"94915","2015","Post Office or large volume customer","San Rafael",,"CA","94901","94901"
"94920","2015","ZIP Code Area","Belvedere Tiburon",,"CA","94920","94920"
"94922","2015","ZIP Code Area","Bodega",,"CA","94922","94922"
"94923","2015","ZIP Code Area","Bodega Bay",,"CA","94923","94923"
"94924","2015","ZIP Code Area","Bolinas",,"CA","94924","94924"
"94925","2015","ZIP Code Area","Corte Madera",,"CA","94925","94925"
"94926","2015","Post Office or large volume customer","Rohnert Park",,"CA","94928","94928"
"94927","2015","Post Office or large volume customer","Rohnert Park",,"CA","94928","94928"
"94928","2015","ZIP Code Area","Rohnert Park",,"CA","94928","94928"
"94929","2015","ZIP Code Area","Dillon Beach",,"CA","94929","94929"
"94930","2015","ZIP Code Area","Fairfax",,"CA","94930","94930"
"94931","2015","ZIP Code Area","Cotati",,"CA","94931","94931"
"94933","2015","ZIP Code Area","Forest Knolls",,"CA","94933","94933"
"94937","2015","ZIP Code Area","Inverness",,"CA","94937","94937"
"94938","2015","ZIP Code Area","Lagunitas",,"CA","94938","94938"
"94939","2015","ZIP Code Area","Larkspur",,"CA","94939","94939"
"94940","2015","ZIP Code Area","Marshall",,"CA","94940","94940"
"94941","2015","ZIP Code Area","Mill Valley",,"CA","94941","94941"
"94942","2015","Post Office or large volume customer","Mill Valley",,"CA","94941","94941"
"94945","2015","ZIP Code Area","Novato",,"CA","94945","94945"
"94946","2015","ZIP Code Area","Nicasio",,"CA","94946","94946"
"94947","2015","ZIP Code Area","Novato",,"CA","94947","94947"
"94948","2015","Post Office or large volume customer","Novato",,"CA","94947","94947"
"94949","2015","ZIP Code Area","Novato",,"CA","94949","94949"
"94950","2015","Post Office or large volume customer","Olema",,"CA","94956","94950"
"94951","2015","ZIP Code Area","Penngrove",,"CA","94951","94951"
"94952","2015","ZIP Code Area","Petaluma",,"CA","94952","94952"
"94953","2015","Post Office or large volume customer","Petaluma",,"CA","94952","94952"
"94954","2015","ZIP Code Area","Petaluma",,"CA","94954","94954"
"94955","2015","Post Office or large volume customer","Petaluma",,"CA","94952","94952"
"94956","2015","ZIP Code Area","Point Reyes Station",,"CA","94956","94956"
"94957","2015","Post Office or large volume customer","Ross",,"CA","94960","94957"
"94960","2015","ZIP Code Area","San Anselmo",,"CA","94960","94960"
"94963","2015","ZIP Code Area","San Geronimo",,"CA","94963","94963"
"94964","2015","ZIP Code Area","San Quentin",,"CA","94964","94964"
"94965","2015","ZIP Code Area","Sausalito",,"CA","94965","94965"
"94966","2015","Post Office or large volume customer","Sausalito",,"CA","94965","94965"
"94970","2015","ZIP Code Area","Stinson Beach",,"CA","94970","94970"
"94971","2015","ZIP Code Area","Tomales",,"CA","94971","94971"
"94972","2015","ZIP Code Area","Valley Ford",,"CA","94972","94972"
"94973","2015","ZIP Code Area","Woodacre",,"CA","94973","94973"
"94974","2015","Post Office or large volume customer","San Quentin",,"CA","94964","94964"
"94975","2015","Post Office or large volume customer","Petaluma",,"CA","94952","94952"
"94976","2015","Post Office or large volume customer","Corte Madera",,"CA","94925","94925"
"94977","2015","Post Office or large volume customer","Larkspur",,"CA","94939","94939"
"94978","2015","Post Office or large volume customer","Fairfax",,"CA","94930","94930"
"94979","2015","Post Office or large volume customer","San Anselmo",,"CA","94960","94960"
"94998","2015","Post Office or large volume customer","Novato",,"CA","94947","94947"
"94999","2015","Post Office or large volume customer","Petaluma",,"CA","94954","94954"
"95001","2015","Post Office or large volume customer","Aptos",,"CA","95003","95003"
"95002","2015","ZIP Code Area","Alviso",,"CA","95002","95002"
"95003","2015","ZIP Code Area","Aptos",,"CA","95003","95003"
"95004","2015","ZIP Code Area","Aromas",,"CA","95004","95004"
"95005","2015","ZIP Code Area","Ben Lomond",,"CA","95005","95005"
"95006","2015","ZIP Code Area","Boulder Creek",,"CA","95006","95006"
"95007","2015","Post Office or large volume customer","Brookdale",,"CA","95006","95007"
"95008","2015","ZIP Code Area","Campbell",,"CA","95008","95008"
"95009","2015","Post Office or large volume customer","Campbell",,"CA","95008","95008"
"95010","2015","ZIP Code Area","Capitola",,"CA","95010","95010"
"95011","2015","Post Office or large volume customer","Campbell",,"CA","95008","95008"
"95012","2015","ZIP Code Area","Castroville",,"CA","95012","95012"
"95013","2015","ZIP Code Area","Coyote",,"CA","95013","95013"
"95014","2015","ZIP Code Area","Cupertino",,"CA","95014","95014"
"95015","2015","Post Office or large volume customer","Cupertino",,"CA","95014","95014"
"95017","2015","ZIP Code Area","Davenport",,"CA","95017","95017"
"95018","2015","ZIP Code Area","Felton",,"CA","95018","95018"
"95019","2015","ZIP Code Area","Freedom",,"CA","95019","95019"
"95020","2015","ZIP Code Area","Gilroy",,"CA","95020","95020"
"95021","2015","Post Office or large volume customer","Gilroy",,"CA","95020","95020"
"95023","2015","ZIP Code Area","Hollister",,"CA","95023","95023"
"95024","2015","Post Office or large volume customer","Hollister",,"CA","95023","95023"
"95026","2015","Post Office or large volume customer","Holy City",,"CA","95033","95033"
"95030","2015","ZIP Code Area","Los Gatos",,"CA","95030","95030"
"95031","2015","Post Office or large volume customer","Los Gatos",,"CA","95030","95030"
"95032","2015","ZIP Code Area","Los Gatos",,"CA","95032","95032"
"95033","2015","ZIP Code Area","Los Gatos",,"CA","95033","95033"
"95035","2015","ZIP Code Area","Milpitas",,"CA","95035","95035"
"95036","2015","Post Office or large volume customer","Milpitas",,"CA","95035","95035"
"95037","2015","ZIP Code Area","Morgan Hill",,"CA","95037","95037"
"95038","2015","Post Office or large volume customer","Morgan Hill",,"CA","95037","95037"
"95039","2015","ZIP Code Area","Moss Landing",,"CA","95039","95039"
"95041","2015","Post Office or large volume customer","Mount Hermon",,"CA","95018","95041"
"95042","2015","Post Office or large volume customer","New Almaden",,"CA","95120","95120"
"95043","2015","ZIP Code Area","Paicines",,"CA","95043","95043"
"95044","2015","Post Office or large volume customer","Redwood Estates",,"CA","95033","95033"
"95045","2015","ZIP Code Area","San Juan Bautista",,"CA","95045","95045"
"95046","2015","ZIP Code Area","San Martin",,"CA","95046","95046"
"95050","2015","ZIP Code Area","Santa Clara",,"CA","95050","95050"
"95051","2015","ZIP Code Area","Santa Clara",,"CA","95051","95051"
"95052","2015","Post Office or large volume customer","Santa Clara",,"CA","95050","95050"
"95053","2015","ZIP Code Area","Santa Clara",,"CA","95053","95053"
"95054","2015","ZIP Code Area","Santa Clara",,"CA","95054","95054"
"95055","2015","Post Office or large volume customer","Santa Clara",,"CA","95051","95051"
"95056","2015","Post Office or large volume customer","Santa Clara",,"CA","95054","95054"
"95060","2015","ZIP Code Area","Santa Cruz",,"CA","95060","95060"
"95061","2015","Post Office or large volume customer","Santa Cruz",,"CA","95060","95060"
"95062","2015","ZIP Code Area","Santa Cruz",,"CA","95062","95062"
"95063","2015","Post Office or large volume customer","Santa Cruz",,"CA","95062","95062"
"95064","2015","ZIP Code Area","Santa Cruz",,"CA","95064","95064"
"95065","2015","ZIP Code Area","Santa Cruz",,"CA","95065","95065"
"95066","2015","ZIP Code Area","Scotts Valley",,"CA","95066","95066"
"95067","2015","Post Office or large volume customer","Scotts Valley",,"CA","95066","95066"
"95070","2015","ZIP Code Area","Saratoga",,"CA","95070","95070"
"95071","2015","Post Office or large volume customer","Saratoga",,"CA","95070","95070"
"95073","2015","ZIP Code Area","Soquel",,"CA","95073","95073"
"95075","2015","Post Office or large volume customer","Tres Pinos",,"CA","95023","95075"
"95076","2015","ZIP Code Area","Watsonville",,"CA","95076","95076"
"95077","2015","Post Office or large volume customer","Watsonville",,"CA","95076","95076"
"95101","2015","Post Office or large volume customer","San Jose",,"CA","95131","95131"
"95103","2015","Post Office or large volume customer","San Jose",,"CA","95112","95112"
"95106","2015","Post Office or large volume customer","San Jose",,"CA","95112","95112"
"95108","2015","Post Office or large volume customer","San Jose",,"CA","95112","95112"
"95109","2015","Post Office or large volume customer","San Jose",,"CA","95112","95112"
"95110","2015","ZIP Code Area","San Jose",,"CA","95110","95110"
"95111","2015","ZIP Code Area","San Jose",,"CA","95111","95111"
"95112","2015","ZIP Code Area","San Jose",,"CA","95112","95112"
"95113","2015","ZIP Code Area","San Jose",,"CA","95113","95113"
"95115","2015","Post Office or large volume customer","San Jose",,"CA","95112","95112"
"95116","2015","ZIP Code Area","San Jose",,"CA","95116","95116"
"95117","2015","ZIP Code Area","San Jose",,"CA","95117","95117"
"95118","2015","ZIP Code Area","San Jose",,"CA","95118","95118"
"95119","2015","ZIP Code Area","San Jose",,"CA","95119","95119"
"95120","2015","ZIP Code Area","San Jose",,"CA","95120","95120"
"95121","2015","ZIP Code Area","San Jose",,"CA","95121","95121"
